post_id,post_text,label,Race,Religion,Gender,Sexual Orientation,Miscellaneous
1179101543079059456_twitter,<user> you are correlating tourist numbers with refugee policy possibly one of the dumbest arguments i have seen,0.0,0.0,0.0,0.0,0.0,1.0
1179074253439819776_twitter,<user> had this ru jewish boss who was obsessed with capitalism scared of the us becoming too different aka brown and eternally grateful to reagan for giving him an opening to be a refugee in the 8 0 of course he was the right kind of immigrant lol,0.0,0.0,1.0,0.0,0.0,1.0
1178988817769910272_twitter,<user> <user> at all the un sanctioned refugee camps points of arrival of illegal unwelcome poor immigrants plenty of children born from boredom rape what how why human traffickers illicit such behaviour somalia yemen former isis rohinjas in se asia un complicit complacent,0.0,0.0,0.0,0.0,0.0,1.0
1179041207567171587_twitter,i am going to skip the joker movie i think i just do not think i have the capacity to take on that level of white male dark violence crap in <number>,0.0,1.0,0.0,1.0,0.0,1.0
1178979725252988928_twitter,<user> <user> but you have to keep quiet for the sake of diversity when white kids are targeted groomed and gang raped by mainly muslim men where your outrage for our kids,0.0,0.0,1.0,0.0,0.0,1.0
1178889996259840000_twitter,i went to target tonight and got essential oil and nail polish have i reached peak gay,0.0,0.0,0.0,0.0,0.0,1.0
1179102488739352576_twitter,a birthday action game character that is not a queer bee,0.0,0.0,0.0,0.0,0.0,1.0
1081024633149698053_twitter,i am sorry if this upsets someone but honestly to whoever started the leaks 🖕 🏻 we support toni storm,0.0,0.0,0.0,0.0,0.0,1.0
1084219799406825472_twitter,larry moreno and the neighbour destroyers a blackened progressive metal band,0.0,0.0,0.0,0.0,0.0,1.0
1116841221048209408_twitter,can doyoung and sejeong ib the star blossom mv please be my lesbian girlfriend and boyfriend,0.0,0.0,0.0,0.0,0.0,1.0
1179047556535455744_twitter,<user> <user> and your muslim you dumb towel head camel jockey genital mutilated whore,1.0,0.0,1.0,1.0,0.0,0.0
1179079460236255235_twitter,<user> <user> <user> <user> <user> <user> <user> <user> <user> the hardest thing for any refugee parents is this question from their children why do not we have a homeland this is the most painful question for iraqi refugees whose children grew up in the host countries they ask for stability will you help them stand with iraqi refugees,0.0,0.0,0.0,0.0,0.0,1.0
4584513_gab,i think your <number> iq is a bit too high most of the muzzies i have ever dealt with were a <number> iq tops,1.0,0.0,1.0,0.0,0.0,0.0
15988874_gab,she a he and it a kike,1.0,0.0,1.0,1.0,0.0,0.0
6944990_gab,you mean nobodies rushing in to buy muslim ms marvel or titty bar thor the moslem green lantern oath in brightest day in blackest night no unattended 6 yo infidel girl shall escape my sight let all who worship civilizations might behold my green jihadi suicide vest light,1.0,0.0,1.0,1.0,0.0,0.0
18875062_gab,yeah try bitch and i will shove an ar15 up your snow nigger ass,1.0,1.0,0.0,0.0,0.0,0.0
1179062548064329729_twitter,story wise for nano i have i never know how to succinctly describe my fantasy story but the other two are essentially a lesbian romance with a hanahaki disease club as the backdrop main setting it feels very hyouka tbh and an urban fantasy detective story,0.0,0.0,0.0,0.0,0.0,1.0
1178939497456779264_twitter,<user> goodnight redneck,0.0,1.0,0.0,0.0,0.0,1.0
1179094659261485057_twitter,<user> i thought the photo was of the post office in ostia where soviet refugees converged in evenings to share info and support one another on emotional level i do not remember refugee camps in ostia or rome haias nayana would give stipend to rent apartments but that was in <number> <number>,0.0,0.0,0.0,0.0,0.0,1.0
15968656_gab,i have got <number> more days to go on a twitter ban for pointing out that the word nigger describes an attitude and not a person that there are a great number of wonderful black people who are not defined by the term,1.0,1.0,0.0,0.0,0.0,0.0
1178507517242068993_twitter,god digs that trailer trash preacher <user>,0.0,0.0,0.0,0.0,0.0,1.0
23996510_gab,all good reasons with all this evidence my wife and i cannot figure out why white girls hook up with the nigger,1.0,1.0,0.0,0.0,0.0,0.0
3942665_gab,<user> aslo worrying about putin that i remember something like he said that russia welcomes the jews fleeing from europe and russia still have a kike oblast,1.0,0.0,1.0,0.0,0.0,0.0
9055724_gab,spherical nigger amazes whoopi inserts head in ass trump like raul castro when it comes to free and fair elections election fraud old bs head in ass gab fam speak freely chat americans,1.0,1.0,0.0,0.0,0.0,0.0
1181368721635516417_twitter,this nigga is sitting across from me and keep slandering gay people,0.0,0.0,0.0,0.0,0.0,1.0
1170331481966862336_twitter,get you a nigga that gives you wam wam is walk around money stop fucking with the local jokers,0.0,0.0,0.0,0.0,0.0,1.0
26513396_gab,tommy kike robinson,1.0,0.0,1.0,0.0,0.0,0.0
1178132546787450881_twitter,<user> <user> lmfao,0.0,0.0,0.0,0.0,0.0,1.0
1179096234591735808_twitter,<user> cause he is a fucking joke,0.0,0.0,0.0,0.0,0.0,1.0
1178435953288982529_twitter,<user> do you not get irony most of the pol meetups are made up of asians latinos jews and one gay white guy,0.0,0.0,0.0,0.0,0.0,1.0
27088597_gab,so it is her fault actually what happened is that she got off of a train and walked by some nigger words france a couple of years ago,1.0,1.0,0.0,0.0,0.0,0.0
12144804_gab,t r u m p the zionist jew traitor who wants your white children raped by hordes of daca beaner filth the majority of crimes by daca recipients include alien smuggling,1.0,1.0,1.0,0.0,0.0,0.0
19374489_gab,no that real inside job though nothing to do with raghead terrorists <number> <number> madrid bali all those real but carried out by our govts starting with boston marathon they switched to just hoaxing them no grieving mums to deal with a world easier,1.0,0.0,1.0,0.0,0.0,1.0
2000298_gab,<user> i prefer allah as well praise b2 allah after all allah accepts bitcoin god only accepts kike money end the fed,1.0,0.0,1.0,0.0,0.0,0.0
26967794_gab,its not necessary for niggerz to have an average iq above <number> to make ur women paticipate in racemixing untill there is no more white,1.0,1.0,0.0,0.0,0.0,0.0
16811040_gab,lol i got a not my gubner and not my senator plural here in minnesota until i moved that commie nigger ellison was my congressional rep fml there is no real political solution in this state for anyone right of trotsky,1.0,1.0,0.0,0.0,0.0,1.0
25245711_gab,how your kike d c op going today shmule,1.0,0.0,1.0,0.0,0.0,0.0
27692892_gab,need to put on my germany jersey can not lose this to this wetback squad,1.0,1.0,1.0,1.0,1.0,1.0
7047490_gab,i guess this nigger and his mudshark are unaware of the merchant this is some hilarious trolling,1.0,1.0,1.0,1.0,1.0,1.0
17958922_gab,some random nigger hotep berating me pardon if i blew up everyone timeline are not you glad you are not a nigger,1.0,1.0,0.0,0.0,0.0,0.0
1179035468823842818_twitter,no one treats immigrants like shit like the belair mva,0.0,0.0,0.0,0.0,0.0,1.0
1178810388332388353_twitter,at least you got the candy on stage oh no you did not <user> is a fucking savage,0.0,0.0,0.0,0.0,0.0,1.0
25691687_gab,more incoherent rambling from a kike who lost the argument,1.0,0.0,1.0,0.0,0.0,0.0
1178703466069397505_twitter,love the homogenisation of gay trans ppl into queer so if anyone calls me queer i can b like im not queer they instantly assume im cis n het which is fine to me love playing tricks on ppl,0.0,0.0,0.0,0.0,0.0,1.0
14196166_gab,nigger y am i not on the list i am actually aryan and i still fuck with larping stormfags like it my job,1.0,1.0,0.0,0.0,0.0,0.0
1179071111713017861_twitter,<user> the home minister is creating a system of second class citizens within our country muslim refugee is no different from a hindu christian one no divide and rule,0.0,0.0,0.0,0.0,0.0,1.0
1178208628957995008_twitter,<user> <user> <user> <user> <user> <user> ww2 jews are white from eastern central europe as a descendant of a holocaust survivor i find this statement horribly insulting and insensitive,0.0,0.0,0.0,0.0,0.0,1.0
1178755514957737984_twitter,<user> look at the article harry wrote listen to his words racism was apart of what he said white british orgz dominating africansvand their resources is wrong read the article,0.0,0.0,0.0,0.0,0.0,1.0
1179028922505318400_twitter,<user> you negro nerds live in your land of white media generated make believe and you are the enemy within of black empowerment,0.0,1.0,0.0,0.0,0.0,1.0
1179071818617049091_twitter,i hate white boys i hate white boys i hate white boys i hate white boys i hate white boys i hate white boys i hate white boys i hate white boys i,1.0,1.0,0.0,1.0,0.0,0.0
20736949_gab,kill yourself with any luck some based nigger will do it,1.0,1.0,0.0,0.0,0.0,1.0
1178839763723227136_twitter,<user> church for a homo told jesus could deliver me from homosexuality coz it a sin i had hope it failed i lost my young life hating myself faking a smile and hoping for change my future looked empty i cried in silence attempted suicide,0.0,0.0,0.0,0.0,0.0,1.0
1178825670849388546_twitter,i am white and i get called nigger on xbox and that shit still pisses me off lmfao,0.0,0.0,0.0,0.0,0.0,1.0
27716817_gab,wait are u telling us that unwanted zhid cruz from fl was nazi pedo rabi should teach this yid nazi a right way he should prepared oven,1.0,0.0,1.0,0.0,0.0,1.0
22066859_gab,i do not give a fuck you have shown yourself to be weak and a lair cry like a girl and instantly cry fed like a kike cunt weed out the weak we need men in this fucking game not stolen valor niggers fuck off,1.0,1.0,1.0,0.0,0.0,0.0
1178725575705419776_twitter,anyways saying you do not like darkskin women is not deep that the game but saying they deserve to get raped or killed my nigga how is that even a joke that vile not even imagine if that was your mum getting told that imagine it was you or an innocent person like wth,0.0,0.0,0.0,0.0,0.0,1.0
1178730504490819584_twitter,<user> <user> you do not support the queer community and u are a homophobe unless you listen to it let that sink in,0.0,0.0,0.0,0.0,0.0,1.0
17799511_gab,dropping bombs on dune coons while you have total air superority is not combat it target practice now doing it while there are sams and manpads sending guided missiles up one exhaust would be she did the former,1.0,0.0,0.0,0.0,0.0,0.0
15457141_gab,in canada we have people lining up at food banks vets homeless people sleeping on the streets children going to school hungry every day seniors living in the dark can not afford hydro rates native indians that have not had running water in 2 0 yrs trudeau crying about queers muslims,0.0,0.0,1.0,0.0,0.0,1.0
22080231_gab,yeah it been recycled news for a bit let us hope the gooks will take care of the angry eternal spearchucker once and for all there will not be reparations and reconciliation commissions once the gooks invade your shit black man,1.0,0.0,0.0,0.0,0.0,0.0
25885882_gab,the gunman hiding i hope they catch him my thoughts go out to the victims also who ever says that me is a cia nigger,1.0,1.0,0.0,0.0,0.0,1.0
1615443_gab,all libtards should each be given a moslem refugee,1.0,0.0,1.0,0.0,0.0,1.0
27429634_gab,it is my history and my english do you know your nigger history,1.0,1.0,0.0,0.0,0.0,0.0
1178780013375696897_twitter,<user> <user> <user> white supremacists have been making online lists of jewish people since at least <number> it not anything new it always been abhorrent so you will pardon my increased lack of concern smash the fash punch a nazi,0.0,1.0,0.0,0.0,0.0,1.0
17311329_gab,this is a nigger free zone,1.0,1.0,0.0,0.0,0.0,0.0
14558894_gab,<user> is my favorite half kike half nig,1.0,1.0,1.0,0.0,0.0,0.0
14166472_gab,<user> muslimes deserve torture and death i am do not care if it a child,1.0,0.0,1.0,0.0,0.0,0.0
19802718_gab,<user> do not give up now kike we are just getting started found this one on j date for you she only screwed about <number> niggers she perfect for a beta yid like you she will only cuck you on the weekends <happy>,1.0,1.0,1.0,1.0,0.0,0.0
21113479_gab,twisted fuck moslem no doubt,1.0,0.0,1.0,0.0,0.0,0.0
18905987_gab,they whipped baseballs at nigger heads literally lol the olden days were awesome,1.0,1.0,0.0,0.0,0.0,0.0
1179104411408375820_twitter,i be so hungry all the time this shit is ghetto,0.0,0.0,0.0,0.0,0.0,1.0
24649974_gab,every time a nigger in africa gets pregnant abort it make it a law you can about up to <number> years,1.0,1.0,0.0,0.0,0.0,0.0
1179088859226918912_twitter,<user> <user> wait that not possible nvm i am retarded,0.0,0.0,0.0,0.0,0.0,1.0
1179064968429412352_twitter,<user> <user> imo republicans think they are entitled to rape pigs filthy rotten pigs,0.0,0.0,0.0,0.0,0.0,1.0
1178580783054950400_twitter,<user> <user> most of their jokes revolve around the concept of finding new ways to detail a fictitious account of each others mother prostitute life who is a faggot and who is weak if he not willing to join in,0.0,0.0,0.0,0.0,0.0,1.0
1178560907250667520_twitter,niki is a faggot i love them,1.0,0.0,0.0,0.0,0.0,1.0
1178517465090985989_twitter,mickey mouse is a faggot,1.0,0.0,0.0,0.0,0.0,0.0
1178649774355931136_twitter,melodrama and red are those albums who will make you dance like a faggot then suddenly hit you with that heartbreaking and depressing tune that will make your brain left confused,1.0,0.0,0.0,0.0,0.0,0.0
1178082653007994881_twitter,my bf hit me but it ok he hits like a faggot real,1.0,0.0,0.0,0.0,0.0,1.0
8256574_gab,there are only a few days between when the moslem explody lunar month of ramadan is over and the beginning of jewlie,1.0,0.0,1.0,0.0,0.0,1.0
23338410_gab,he claimed to be a pineapple nigger in the interview he did with anime right news and in accordance with the guidelines set out by stormfront i am inclined to believe him,1.0,1.0,1.0,0.0,0.0,0.0
25187579_gab,<number> paki muslims raping white children generational <number> prostituted own wives and daughters <number> drug heroine from afghanistan uk army and uk police protection generational <number> <number> prostituting white children with mps police councils social services protection genetational hate of women generational why muslim men are homosexual,0.0,0.0,1.0,0.0,0.0,1.0
25644977_gab,gosh i guess the mental conditioning had a strong hold on me from my obsessive viewing of fox news as a teenager it took a traumatic event in <number> for me to finally see the kike hiding behind everything,1.0,0.0,1.0,0.0,0.0,0.0
1179088137022083073_twitter,<user> tfw cv is <number> and the yoof call her a nazi for <number> of <number> paths <number> did not enable pedophilia hard enough <number> white genocide enabler let us choose option <number> white supremacy,0.0,0.0,0.0,0.0,0.0,1.0
1178904752689762304_twitter,<user> yeah kiss my skinny white ass september 🍁,0.0,0.0,0.0,0.0,0.0,1.0
1178984556113752066_twitter,<user> yes its right kashmiri muslims who raped pandit women killed them looted them took their land and homes have to suffer more <number> years pandits have suffered <number> months at least they should taste the fruit of their deeds eat stones what you were throwing at forces fati na,0.0,0.0,1.0,0.0,0.0,1.0
1178456802297556992_twitter,<user> <user> was gon insult but its not my field white system in south africa has destroyed the black mind,0.0,1.0,0.0,0.0,0.0,1.0
16088481_gab,<percent> of white people voted moore <percent> of coons voted against him,1.0,1.0,0.0,0.0,0.0,0.0
23810387_gab,you know the type greedy hook nose kike would send a country into famine if the shekels were right,1.0,0.0,1.0,0.0,0.0,0.0
26249888_gab,rich nigger should have just signed and payed his fucking ticket instead of talking racist shit,1.0,1.0,0.0,0.0,0.0,0.0
12598073_gab,the leftist media think trump does not know his splits they think public sides with nfl kneeling blacks wrong public likes football not niggers or nfl and they do not like contempt from coons who add no value to our nation save prison stuffing,1.0,1.0,0.0,0.0,0.0,0.0
15827407_gab,i am so upset that big nosed kikess julie segall did not like my video,1.0,0.0,1.0,0.0,0.0,0.0
1178724982433538048_twitter,<user> <number> police in upstate new york have charged two white girls ages <number> and <number> with second degree harassment <number> <number> year old was additionally charged with third degree assault as a hate crime <number> a <number> year old bus monitor has also been charged after failing to intervene,0.0,0.0,0.0,0.0,0.0,1.0
15746206_gab,woops i am completing forms and have personal info in my head i am stealing nigger snap benefits and then tomorrow applying for credit cards in their names i have got zero white guilt about this cultural appropriation bro,1.0,1.0,0.0,0.0,0.0,0.0
1178874632482381824_twitter,<user> the tolerant left killing children consequence free expecting tax payers to pay for it and hoping pro human people get raped,0.0,0.0,0.0,0.0,0.0,1.0
1179032123413426177_twitter,but just because it is illegal and — as much as i hate it — have very bad punishments does not mean that all arabs think the lgbt community is bad some tolerate some support in silence just like everyone else the topic is quite irrelevant though but it,0.0,0.0,0.0,0.0,0.0,1.0
19991662_gab,boss find it really interesting contrasted w the current bounty <money> a nigger head for the less productive members of the tribe those particular nigger heads are some of the oldest hebrew heads on the planet happy easter from the levant,1.0,1.0,0.0,0.0,0.0,0.0
11652290_gab,you wrong nigger good sprinter nigger just broke 1 0 0 meter record nigger ran <number> meter nigger good at sports rap music drug selling and killing china man good at laying tracks washing laundry eating chop suy and love long sucky sucky for <number> yankee dollar,1.0,1.0,0.0,0.0,0.0,0.0
1178344378118660096_twitter,most people are afraid of clowns or spiders but im afraid of <number> year olds with gg avis white headers and clit slvt or sluts in their user 🤩,0.0,0.0,0.0,0.0,0.0,1.0
1179088613109305344_twitter,no aha youre so sexy please dont kill yourself,0.0,0.0,0.0,0.0,0.0,1.0
1117944339777359873_twitter,why tf are white tees so expensive,0.0,0.0,0.0,0.0,0.0,1.0
1103722759350296577_twitter,a lot of nigger babies have been born in the past <number> years and i have not seen one pic in the infamous kente cloth tf is going on,1.0,1.0,0.0,0.0,0.0,1.0
1103311923066490880_twitter,best new shoes,0.0,0.0,0.0,0.0,0.0,1.0
14874156_gab,so be sure not to do anything so our kike overlords do not become angry with us,1.0,0.0,1.0,0.0,0.0,0.0
22345411_gab,hallelujah qanon dont need queers effing up our military and causing a drain on the budget i dont wanna pay for their mental illness,1.0,0.0,0.0,0.0,0.0,0.0
6094289_gab,the irish are now being invaded again by nigger words and muzzies it is infuriating and quite frankly it is how wars are started it is an actual genocide check out bealach an doirin,1.0,1.0,1.0,0.0,0.0,0.0
13829718_gab,rv has gone full nigger,1.0,1.0,0.0,0.0,0.0,0.0
11823354_gab,it all hehe haha until we show up at your local favorite hang out spot and wait for you to come out in the van they go one little heeb at a time whatever it takes,1.0,0.0,1.0,0.0,0.0,0.0
15069352_gab,dunno as long as we kept it strictly to drowning nigger babies,1.0,1.0,0.0,0.0,0.0,0.0
17361501_gab,feel good story spic forced out of his job build the wall,1.0,1.0,0.0,0.0,0.0,0.0
12518134_gab,do not blame the gutterslut nature of modern women on her husband that kike feminism talking,1.0,0.0,1.0,1.0,0.0,0.0
18489663_gab,you wish i own my shit see it called work ethic something nigger know nothing about,1.0,1.0,0.0,0.0,0.0,0.0
1177338649119080448_twitter,they all look like jane pittman <user> wow lol,0.0,0.0,0.0,0.0,0.0,1.0
1178665276876959746_twitter,i am ctfu every time someone quotes i do not mind by usher on the tl why do white girls kinda own tik tok,0.0,1.0,0.0,1.0,0.0,1.0
1178908074972565504_twitter,enraged female lesbian,0.0,0.0,0.0,0.0,0.0,1.0
16648077_gab,research it it a kike tradition that is ingrained in their disgusting culture they are truly the synagogue of satan,1.0,0.0,1.0,0.0,0.0,0.0
1178677442468335618_twitter,caroline touches the bottle of white wine she shouts about breaking the law,0.0,0.0,0.0,0.0,0.0,1.0
1690626_gab,obama is a nigger,1.0,1.0,0.0,0.0,0.0,0.0
3W1K7D6QSBI0FMP81SNQZIE9TUIZBV_nf_2,what the difference between a nigger and a large pizza the pizza can feed a family of <number>,1.0,1.0,0.0,0.0,0.0,0.0
1178343296571064320_twitter,<user> music design and art may be enjoyed on a surface level but cannot be appreciated or even understood by those who support right wing racists and white nationalists the arts do not coexist with hate you fraud,0.0,0.0,0.0,0.0,0.0,1.0
1178985321029083137_twitter,the dog ate my homework i did not do it everyone lying but me he started it she is not good lookin enough to rape presidency,0.0,0.0,0.0,0.0,0.0,1.0
8183063_gab,jq same as the cq or the mq to me all religious fanatics are a danger to anyone who wants to be left the fuck alone granted muzzies are the current worst but it wasn t long ago that xtians were murdering abortion doctors and dragging fags behind their trucks,1.0,0.0,1.0,0.0,0.0,0.0
1179090333839298560_twitter,<user> lol new york is a joke now 😂 😂 😂 yeah illegal aliens from all around the world should go back to their countries what is wrong with that,0.0,0.0,0.0,0.0,0.0,1.0
1178523206334009344_twitter,having a gym class full of white boys can either be heaven or hell,0.0,0.0,0.0,0.0,0.0,1.0
1178532527499284480_twitter,<user> in south carolina homosexuality would be bad but the least worrisome peadophilia would come next only if the children were white the number one sexual impropriety only because it is south carolina however would be fathering a black child welcome to the south,0.0,0.0,0.0,0.0,0.0,1.0
1178986701705957377_twitter,<user> if you can measure how well white families are doing it would be some shit like white <percent> blacks <percent> hispanic <percent> you should not be focused on whites doing better the problem is not white privilege it colored un privilege,0.0,1.0,0.0,0.0,0.0,1.0
1179087804879511552_twitter,how can men even deny the the queer wage gap just wanna kill myself,0.0,0.0,0.0,0.0,0.0,1.0
19770618_gab,the noodle is muzzy looks like lol off to dr appointment see you in a few 🤗 😊 🌞 🌞 ✨ ✨,1.0,0.0,1.0,0.0,0.0,0.0
23778677_gab,a nigger is picking his nose and his mother says leroy stop doing that but mama all the white kids do it they do son but not with a fucking spoon,1.0,1.0,0.0,0.0,0.0,0.0
2037223_gab,if you think pizza gate is just about pedos think again satanic queers lgbt filth are all over this shit sodomites sexual orientation anything goes,1.0,0.0,0.0,0.0,0.0,0.0
15556024_gab,aw did i trigger you with the spic comment i am so sorry report me to the gab authorities little girl,1.0,1.0,0.0,0.0,0.0,0.0
9703840_gab,great thomas sowell man of wisdom insight favorite columnist writer only one worth reading but retired millions illegal invaders mussie refugees are parasites illegals presently cost <money> billion yr in local state fed taxes <money> one time cost border wall a steal <user>,1.0,0.0,1.0,0.0,0.0,0.0
1178845692007075841_twitter,white men freak me out they all look alike and im just absolutely terrified that my whole life all of these famous guys have just been one man wearing various styles of facial hair and i literally would never be able to tell,0.0,0.0,0.0,0.0,0.0,1.0
1179091274915143680_twitter,<user> if white privilege exists then why do not we have to use the w word for wigger,0.0,1.0,0.0,0.0,0.0,1.0
1178675656634372096_twitter,<user> <user> shut up nigger,1.0,1.0,0.0,0.0,0.0,0.0
1179077357950263297_twitter,<user> we do not want illegal muslim immigrants so what wrong in that he has been elected for it,0.0,0.0,0.0,0.0,0.0,1.0
18052581_gab,i hope president trump fills their seats with the families of those murdered by illegal aliens black folks are not going to be happy when they realize it their liberal and nigger leaders celebrities who been fucking them not whitey,1.0,1.0,0.0,0.0,0.0,0.0
23512106_gab,zucc does not want laws to protect kids online what a sick fuck this kike is,1.0,0.0,1.0,0.0,0.0,0.0
25495966_gab,good his black ass will do very well in corrupt africa i am sure rhodesia angola mozambique or dr congo would just love a new nigger to exploit and extort lol,1.0,1.0,0.0,0.0,0.0,0.0
26404891_gab,give a white man a hammer and he will build a glorious cathedral give an asian man a hammer and he will make more hammers give a nigger a hammer and he will bash another nigger skull in,1.0,1.0,0.0,0.0,0.0,0.0
16171813_gab,why are brits all nigger lovers,1.0,1.0,0.0,0.0,0.0,0.0
17036289_gab,is not it interesting what conservatards hate most about islam is its sense of moral strength and self belief they hates kebabs for preserving a primitive sand nigger equivalent of what we once were,1.0,0.0,1.0,0.0,0.0,0.0
25618829_gab,i hate to repeat the same thing but when dumb libtards learn race is not fucking muzz yid or christian one is natural born another choose or forced to be one,1.0,0.0,1.0,0.0,0.0,0.0
12632292_gab,on the positive side we now know what eight years of a communist moozlim alinskyite president will do to america never again,1.0,0.0,1.0,0.0,0.0,0.0
2117709_gab,<user> just time to ban all mudslime immigration lets not discriminate against mudslime majorities,1.0,0.0,1.0,0.0,0.0,0.0
8999391_gab,some mudslimes got ran over in london karma is a motherfucker,1.0,0.0,1.0,0.0,0.0,0.0
1178992045312151552_twitter,<user> <user> <user> that would be boris johnson boris picaninny watermelon letterbox bumboy johnson you serious,0.0,0.0,0.0,0.0,0.0,1.0
1178395438250115073_twitter,i would do for my niggas what they will do for me bust a faggot like you for free,1.0,0.0,0.0,0.0,0.0,0.0
1178847201176346624_twitter,there are dykes on a date in this pizza place,0.0,0.0,0.0,0.0,0.0,1.0
25499160_gab,yeah i know disgusting queers,1.0,0.0,0.0,0.0,0.0,0.0
18933424_gab,it may be that i am in california they are mostly wetback catholics disgusting hostile creatures no matter what god they pray to,1.0,1.0,0.0,0.0,0.0,0.0
15826491_gab,i always thought that nailing chicks age <number> when you are in early 3 0 is like an accomplishment minus the gook part but not casting aspersions,1.0,0.0,0.0,0.0,0.0,0.0
13780765_gab,<user> probably sits around reading <number> shades of grey imagining a virile nazi seducing her then she sets the book down and sees her kike husband in bed next to her,1.0,0.0,1.0,0.0,0.0,0.0
1178461491667914752_twitter,i have to dress up and go to a white tablecloth dinner tomorrow night and i am so ghetto and out of my element i am so nervous high key,0.0,0.0,0.0,0.0,0.0,1.0
1178739430485643264_twitter,<user> white christians hate brown christians,0.0,0.0,0.0,0.0,0.0,1.0
1178940572440174592_twitter,<user> 😂 😂 if he was on twitter i would have him i think i will do a thread on what he experienced especially the aftermath of threatening to rape syntche,0.0,0.0,0.0,0.0,0.0,1.0
1179075352401981447_twitter,<user> nowhere does it say false accusations and to be arrested there must have been evidence in the first place been caught most likely prison and chose the other option if he d attacked and raped a child you d been saying a lot different,0.0,0.0,0.0,0.0,0.0,1.0
20619988_gab,because he a nigger,1.0,1.0,0.0,0.0,0.0,0.0
19472879_gab,he communist and a faggot and kisses kike ass too,1.0,0.0,1.0,0.0,0.0,0.0
25531946_gab,included your original post typical kike moves the goal post,1.0,0.0,1.0,0.0,0.0,0.0
1181139251259305984_twitter,stop nagaysone kotetsu from terrorizing the sintadel,0.0,0.0,0.0,0.0,0.0,1.0
1185162171811975168_twitter,cuts an eboy belt loop and steals his stupid carabiner keys,0.0,0.0,0.0,0.0,0.0,1.0
1086492982147072000_twitter,catch that nigga slipping knock his chest out with that iron,0.0,0.0,0.0,1.0,0.0,1.0
26372949_gab,fucking hung nigger has a nice coat,1.0,1.0,0.0,0.0,0.0,0.0
17542709_gab,yes it does show he believes it is ok since only a small number if cities see muzrat terror and anyone that would say that is conveying his approval of it else he d convey outrage and a commitment fight it it us a value judgement that even encourages the problem,0.0,0.0,0.0,0.0,0.0,1.0
14947627_gab,these fucking sand nigger savages need to go back to their own countries and if they do not voluntarily the time will come to physically remove them i do not care if they are citizens or not they have no right to be here ﻿,1.0,0.0,1.0,0.0,0.0,0.0
21596006_gab,yeah and nobody wants to see nigger tits either,1.0,1.0,0.0,1.0,0.0,0.0
16652471_gab,and kike who had employed hundreds of illegal immigrants at that wasn t trump supposed to maga guess pardoning jew scum like rubashkin is maga now lol,1.0,0.0,1.0,0.0,0.0,0.0
23974948_gab,lol finally one nigglet out of millions learned how to use white people invention,1.0,1.0,0.0,0.0,0.0,0.0
17682825_gab,in god i trust christian soldier miracle american usa vet warrior viking my blood is red my skin is white my eyes are blue i am an american also no abominations no queers,1.0,0.0,0.0,0.0,0.0,1.0
10968468_gab,fuck those blue nigger heli whores their dorm burned down due to faulty wiring and they blame rick spencer,1.0,1.0,0.0,1.0,0.0,0.0
18020273_gab,😂 😂 😂 i could just imagine at least i know not to cross you i will nickname you the muzrat killer 😂 😂 😂,1.0,0.0,1.0,0.0,0.0,1.0
1185778101147582464_twitter,jose altuve shoes sizes does not matter,0.0,0.0,0.0,0.0,0.0,1.0
1124242510849536000_twitter,toot n daad saved the world not for justice but because the world is his bitch toot n daad,0.0,0.0,0.0,0.0,0.0,1.0
1162565308663644161_twitter,eight inch big ooh that good pipe bad bitch i ama ride the dick all night,0.0,0.0,0.0,1.0,0.0,1.0
1088064713664151554_twitter,davos is merely whitewashed economic gangsterism,0.0,0.0,0.0,0.0,0.0,1.0
1188922877036388352_twitter,jodeci blackstreet do not belong in the same sentence,0.0,0.0,0.0,0.0,0.0,1.0
1179028372413980674_twitter,getting ass raped by sandniggers,1.0,0.0,1.0,0.0,0.0,0.0
1179096975125467136_twitter,<user> <user> <user> without looking you judged he was a white christian queer because he supports trump,0.0,0.0,0.0,0.0,0.0,1.0
1179053152655405057_twitter,<user> i fucking hate you but i love you i was just talking to my senior co worker about getting rick rolled because it was on the radio and how i have not seen it happen in so long,0.0,0.0,0.0,0.0,0.0,1.0
1178638236706578432_twitter,jasmine tweeted this man job and still got to tweet and i told drew brees i beg your nigger ass pardon and got disabled for <number> hours,1.0,1.0,0.0,0.0,0.0,0.0
1178855622936186880_twitter,islam muslim people news read words worldwide quran everything challenge that you fight for must know and think how to end it but mostly everyone enter for the challenging do not know and never want,0.0,0.0,0.0,0.0,0.0,1.0
1178368316416679937_twitter,first pills lean weed rollin niggers,0.0,1.0,0.0,0.0,0.0,1.0
1178384762089672705_twitter,purrs prayers for victims families everyone affected by recent terrible senseless violence across the usa the world purrs 4 peace,0.0,0.0,0.0,0.0,0.0,1.0
1178623563290599424_twitter,i am the first muslim i am looking for <number> <number> <number> <number> <number> <number> <number> <number>,0.0,0.0,0.0,0.0,0.0,1.0
13646100_gab,normal people really what not a kike jews sucking faggot do you nazis have definition for that cause think i fall there you huge douchebag fucks,1.0,0.0,1.0,0.0,0.0,0.0
27287978_gab,a nigger bich will never have strait hair so keep wearing dat horsehair weave,1.0,1.0,0.0,1.0,0.0,0.0
23427589_gab,socrates was a nigger,1.0,1.0,0.0,0.0,0.0,0.0
